date,description,kind,lat,lng
2008-11-21,,c,40.799335898,-73.960986415
2008-11-22,,c,40.868285582,-73.891779904
2008-11-22,,c,40.689576398,-73.868689345
2008-11-22,,c,40.683645298,-73.989776054
2008-11-23,,c,40.575765499,-73.979637682
2008-11-23,,c,40.865563556,-73.889636767
2008-11-23,,c,40.633488671,-74.089251464
2008-11-25,,c,40.659650839,-74.004200419
2008-11-26,,c,40.663963161,-73.950190796
2008-11-27,,c,40.738279653,-73.884174989
2008-11-27,,c,40.625963272,-73.932008754
2008-11-28,,c,40.693231519,-73.749118445
2008-11-28,,c,40.637554586,-74.142784275
2008-12-01,,c,40.668368119,-73.955908233
2008-12-01,,c,40.688573397,-73.930181661
2008-12-01,,c,40.705044473,-73.939372383
2008-12-02,,c,40.886236802,-73.852908833
2008-12-02,,c,40.848177544,-73.894368063
2008-12-02,,c,40.679568487,-73.941245088
2008-12-03,,c,40.673358361,-73.890477543
2008-12-05,,c,40.69844513,-73.928223884
2008-12-05,,c,40.849268018,-73.908159446
2008-12-07,,c,40.694148468,-73.926483138
2008-12-08,,c,40.851477773,-73.895566506
2008-12-10,,c,40.86569531,-73.823419699
2008-12-11,,c,40.68469984,-73.924744826
2008-12-13,,c,40.643470379,-74.00306433
2008-12-13,,c,40.696637265,-73.812215568
2008-12-15,,c,40.885449566,-73.844896371
2008-12-17,,c,40.831657102,-73.888511363
2008-12-19,,c,40.821584683,-73.821415888
2008-12-20,,c,40.670363034,-73.733714355
2008-12-20,,c,40.702915242,-73.940730406
2008-12-21,,c,40.680408465,-73.811190462
2008-12-21,,c,40.855578216,-73.863839389
2008-12-24,,c,40.752893464,-73.869474086
2008-12-24,,c,40.654318077,-73.909743271
2008-12-25,,c,40.875567319,-73.907638579
2008-12-25,,c,40.812947893,-73.955881095
2008-12-26,,c,40.634549291,-74.165144778
2008-12-26,,c,40.631936518,-73.943196492
2008-12-26,,c,40.694321428,-73.799640217
2008-12-26,,c,40.658719276,-73.907935205
2008-12-26,,c,40.694321428,-73.799640217
2008-12-27,,c,40.668295747,-73.911342886
2008-12-27,,c,40.620163204,-73.927007686
2008-12-27,,c,40.668295747,-73.911342886
2008-12-28,,c,40.815872332,-73.90722648
2008-12-29,,c,40.587370805,-73.959850109
2008-12-29,,c,40.668349566,-73.906516063
2008-12-30,,c,40.676373103,-73.926145819
2008-12-31,,c,40.6335311,-73.905447949
2008-12-31,,c,40.576124128,-73.99982505
2008-12-31,,c,40.643470379,-74.00306433
2009-01-01,,c,40.684807442,-73.913798003
2009-01-01,,c,40.660924256,-73.949198266
2009-01-03,,c,40.626338321,-74.143621271
2009-01-06,,c,40.792648782,-73.951268251
2009-01-06,,c,40.615491223,-74.08165623
2009-01-07,,c,40.864724674,-73.890683006
2009-01-08,,c,40.680632226,-73.837285804
2009-01-10,,c,40.820152075,-73.892273671
2009-01-10,,c,40.676374634,-73.95591015
2009-01-11,,c,40.694124213,-73.792132817
2009-01-11,,c,40.694124213,-73.792132817
2009-01-12,,c,40.606807502,-74.013096198
2009-01-13,,c,40.765255216,-73.818382912
2009-01-13,,c,40.832635601,-73.868941832
2009-01-16,,c,40.84371266,-73.886496095
2009-01-18,,c,40.681620668,-73.957969005
2009-01-18,,c,40.832631412,-73.888444685
2009-01-19,,c,40.696780794,-73.946556394
2009-01-19,,c,40.744660036,-73.883016275
2009-01-20,,c,40.853614686,-73.897272944
2009-01-21,,c,40.671838063,-73.921006604
2009-01-22,,c,40.848235686,-73.922694741
2009-01-23,,c,40.674244443,-73.948697832
2009-01-24,,c,40.852841995,-73.88417431
2009-01-27,,c,40.600333254,-73.99791642
2009-01-28,,c,40.7883365,-73.939079866
2009-01-28,,c,40.637213626,-74.081484643
2009-01-30,,c,40.732627812,-73.866096795
2009-01-31,,c,40.668060279,-73.89874828
2009-01-31,,c,40.651043968,-73.945237998
2009-02-01,,c,40.673894635,-73.877880637
2009-02-01,,c,40.843558689,-73.936127065
2009-02-02,,c,40.684406248,-73.933838507
2009-02-07,,c,40.693021407,-73.736169763
2009-02-07,,c,40.791535421,-73.970351765
2009-02-07,,c,40.780498802,-73.983980275
2009-02-07,,c,40.791535421,-73.970351765
2009-02-08,,c,40.825291812,-73.917540002
2009-02-08,,c,40.689641573,-73.843945549
2009-02-10,,c,40.639994931,-73.948414287
2009-02-10,,c,40.709157573,-73.908352483
2009-02-10,,c,40.832631412,-73.888444685
2009-02-11,,c,40.674592584,-73.796869491
2009-02-12,,c,40.691982732,-73.764755296
2009-02-13,,c,40.822020125,-73.858264438
2009-02-13,,c,40.625586727,-73.946649424
2009-02-14,,c,40.623140111,-74.082847142
2009-02-14,,c,40.874213956,-73.875292577
2009-02-16,,c,40.854742994,-73.914373035
2009-02-16,,c,40.689794103,-73.920606713
2009-02-17,,c,40.789989944,-73.946882433
2009-02-17,,c,40.835210342,-73.890156908
2009-02-19,,c,40.886236802,-73.852908833
2009-02-19,,c,40.696159902,-73.978526257
2009-02-21,,c,40.835069074,-73.860979497
2009-02-22,,c,40.787528469,-73.786186059
2009-02-22,,c,40.687872428,-73.933030975
2009-02-23,,c,40.835405287,-73.920306476
2009-02-25,,c,40.853035861,-73.918257476
2009-02-25,,c,40.662096863,-73.882472624
2009-02-25,,c,40.672866409,-73.871303415
2009-02-26,,c,40.690330592,-73.940954341
2009-02-26,,c,40.690330592,-73.940954341
2009-02-27,,c,40.685805841,-74.003253772
2009-03-06,,c,40.723482321,-73.936649818
2009-03-07,,c,40.711545552,-73.986745438
2009-03-08,,c,40.720872193,-73.947871882
2009-03-10,,c,40.831543168,-73.90208418
2009-03-10,,c,40.678795882,-73.944097565
2009-03-10,,c,40.667099762,-73.932676944
2009-03-11,,c,40.672320042,-73.954478058
2009-03-12,,c,40.592198807,-73.768995516
2009-03-12,,c,40.748213611,-73.756252252
2009-03-14,,c,40.676051596,-73.934611088
2009-03-14,,c,40.579179751,-73.958271063
2009-03-15,,c,40.700683307,-73.921632414
2009-03-19,,c,40.683859356,-73.878998148
2009-03-19,,c,40.831831749,-73.869250571
2009-03-20,,c,40.790425789,-73.95183686
2009-03-22,,c,40.682476478,-74.000210564
2009-03-22,,c,40.576955772,-74.002694096
2009-03-24,,c,40.574888956,-73.998518362
2009-03-24,,c,40.642147146,-73.973589063
2009-03-25,,c,40.667428293,-73.931252759
2009-03-25,,c,40.686940961,-73.931351632
2009-03-25,,c,40.667428293,-73.931252759
2009-03-27,,c,40.659006507,-73.925555929
2009-03-27,,c,40.622799333,-73.896324159
2009-03-28,,c,40.680423048,-73.924082654
2009-03-29,,c,40.816004512,-73.941319728
2009-03-29,,c,40.864724674,-73.890683006
2009-03-30,,c,40.62543635,-74.12634929
2009-03-31,,c,40.863657565,-73.894249476
2009-04-01,,c,40.881629364,-73.84520182
2009-04-03,,c,40.667684379,-73.919800341
2009-04-03,,c,40.710715795,-73.791814156
2009-04-04,,c,40.653571781,-73.934485359
2009-04-08,,c,40.641010774,-73.991447292
2009-04-09,,c,40.641295425,-74.016079277
2009-04-09,,c,40.742544146,-73.852244486
2009-04-09,,c,40.742544146,-73.852244486
2009-04-11,,c,40.681898192,-73.75934298
2009-04-13,,c,40.57904623,-73.961043087
2009-04-14,,c,40.632962788,-73.91970516
2009-04-17,,c,40.677272421,-73.949809518
2009-04-17,,c,40.831621468,-73.870190518
2009-04-18,,c,40.576400606,-73.986894644
2009-04-18,,c,40.664515169,-73.906589923
2009-04-18,,c,40.817108447,-73.905071528
2009-04-19,,c,40.824040004,-73.944759612
2009-04-20,,c,40.757605454,-73.876261682
2009-04-20,,c,40.636884954,-73.95461032
2009-04-21,,c,40.687237073,-73.922214321
2009-04-21,,c,40.873244591,-73.841359607
2009-04-23,,c,40.605056683,-73.990583978
2009-04-23,,c,40.605056683,-73.990583978
2009-04-23,,c,40.58766357,-73.810559779
2009-04-24,,c,40.683155801,-73.878152122
2009-04-25,,c,40.68354911,-73.988492488
2009-04-26,,c,40.577674096,-73.986055629
2009-04-26,,c,40.894881677,-73.85656099
2009-04-26,,c,40.80642137,-73.950196175
2009-04-26,,c,40.829350458,-73.920320955
2009-04-26,,c,40.678069114,-73.906873781
2009-04-27,,c,40.742621789,-73.923557079
2009-04-27,,c,40.625320901,-74.080846905
2009-04-27,,c,40.808898024,-73.91436699
2009-04-27,,c,40.686940961,-73.931351632
2009-04-28,,c,40.703977794,-73.780225299
2009-04-29,,c,40.684286567,-73.783016041
2009-04-29,,c,40.808021077,-73.949125735
2009-05-01,,c,40.588978897,-73.814268127
2009-05-01,,c,40.641977141,-74.087187306
2009-05-02,,c,40.711143518,-73.93468127
2009-05-03,,c,40.813148563,-73.924675453
2009-05-03,,c,40.818504014,-73.93950386
2009-05-03,,c,40.683516555,-73.884630663
2009-05-08,,c,40.847995629,-73.906184083
2009-05-08,,c,40.666238725,-73.763087025
2009-05-09,,c,40.603274007,-73.753104533
2009-05-09,,c,40.834816619,-73.907532531
2009-05-10,,c,40.851970629,-73.910476348
2009-05-10,,c,40.643411401,-73.901070236
2009-05-11,,c,40.636152697,-74.005294252
2009-05-12,,c,40.809665753,-73.913303958
2009-05-14,,c,40.586771839,-73.951209656
2009-05-14,,c,40.823876276,-73.891862968
2009-05-16,,c,40.6928541,-73.803477885
2009-05-16,,c,40.655956862,-73.917241131
2009-05-17,,c,40.649393273,-73.963214697
2009-05-17,,c,40.701305384,-73.916333699
2009-05-17,,c,40.605221191,-73.988596019
2009-05-18,,c,40.687085525,-73.839473177
2009-05-18,,c,40.669132419,-73.86555017
2009-05-20,,c,40.823557086,-73.939589595
2009-05-21,,c,40.861204861,-73.859265489
2009-05-21,,c,40.861204861,-73.859265489
2009-05-21,,c,40.80177933,-73.962881265
2009-05-24,,c,40.839802528,-73.866961678
2009-05-26,,c,40.695090115,-73.850268877
2009-05-28,,c,40.614134082,-73.943777125
2009-05-28,,c,40.86588055,-73.837407405
2009-05-30,,c,40.680837673,-73.912703482
2009-05-31,,c,40.658719276,-73.907935205
2009-05-31,,c,40.631349536,-73.92069065
2009-06-02,,c,40.656260923,-73.738776745
2009-06-04,,c,40.821833944,-73.900729117
2009-06-05,,c,40.823544207,-73.894876875
2009-06-06,,c,40.705376561,-73.817294503
2009-06-06,,c,40.777336359,-73.980680909
2009-06-06,,c,40.762070386,-73.817799585
2009-06-06,,c,40.651414613,-73.917754906
2009-06-08,,c,40.850367293,-73.917255894
2009-06-08,,c,40.820230137,-73.906223225
2009-06-08,,c,40.864615311,-73.921569394
2009-06-08,,c,40.885244054,-73.860201906
2009-06-09,,c,40.757317199,-73.98788056
2009-06-11,,c,40.698054484,-73.914841143
2009-06-12,,c,40.871183346,-73.891102661
2009-06-12,,c,40.671168243,-73.909688025
2009-06-13,,c,40.834146518,-73.940205155
2009-06-13,,c,40.617350956,-74.003340484
2009-06-14,,c,40.666386429,-73.899277098
2009-06-14,,c,40.663385226,-73.946770582
2009-06-14,,c,40.693197261,-73.848964117
2009-06-14,,c,40.814194712,-73.950862309
2009-06-14,,c,40.677966381,-73.955335861
2009-06-15,,c,40.73902192,-73.977671648
2009-06-16,,c,40.685771803,-73.941495625
2009-06-17,,c,40.699041754,-73.843454712
2009-06-17,,c,40.646778871,-73.952052258
2009-06-19,,c,40.831982041,-73.923490551
2009-06-20,,c,40.831786127,-73.930522836
2009-06-20,,c,40.810917631,-73.945041437
2009-06-22,,c,40.694712544,-73.800421583
2009-06-23,,c,40.824810945,-73.938685153
2009-06-26,,c,40.836301061,-73.888409621
2009-06-27,,c,40.809673472,-73.920192789
2009-06-27,,c,40.707943311,-73.78568749
2009-06-28,,c,40.706939546,-73.947359786
2009-06-28,,c,40.735380595,-73.812791973
2009-06-28,,c,40.675658557,-73.949958542
2009-06-29,,c,40.880695713,-73.85764031
2009-06-30,,c,40.672063955,-73.767511243
2009-06-30,,c,40.701016289,-73.786110081
2009-06-30,,c,40.879246034,-73.846556204
2009-07-02,,c,40.56405077,-74.187270651
2009-07-03,,c,40.637016165,-73.914944256
2009-07-04,,c,40.659621538,-73.958682093
2009-07-04,,c,40.667533427,-73.86424849
2009-07-04,,c,40.677907527,-73.910785714
2009-07-05,,c,40.824032509,-73.904024668
2009-07-06,,c,40.90031533,-73.841251587
2009-07-06,,c,40.679670066,-73.936136211
2009-07-06,,c,40.640219492,-74.029742435
2009-07-06,,c,40.721016367,-73.74144149
2009-07-08,,c,40.6354382,-73.908183502
2009-07-10,,c,40.704028873,-73.93930478
2009-07-10,,c,40.818063875,-73.955415259
2009-07-11,,c,40.707878545,-74.013278367
2009-07-11,,c,40.661671177,-73.893495579
2009-07-12,,c,40.650242087,-73.913330927
2009-07-12,,c,40.694219964,-73.982118597
2009-07-12,,c,40.625694792,-73.937754917
2009-07-12,,c,40.870080052,-73.845478187
2009-07-12,,c,40.679847912,-73.802643712
2009-07-12,,c,40.761086107,-73.908992157
2009-07-14,,c,40.643549291,-73.954594977
2009-07-15,,c,40.593350072,-73.955367251
2009-07-16,,c,40.678944137,-73.9096126
2009-07-16,,c,40.799099733,-73.931347939
2009-07-16,,c,40.813045365,-73.946260732
2009-07-17,,c,40.635979667,-74.007272281
2009-07-17,,c,40.844254485,-73.933715676
2009-07-17,,c,40.645168882,-73.948478754
2009-07-18,,c,40.691023536,-73.795712401
2009-07-18,,c,40.67359666,-73.962956206
2009-07-18,,c,40.67359666,-73.962956206
2009-07-19,,c,40.637223031,-73.912627224
2009-07-19,,c,40.877792215,-73.853563948
2009-07-20,,c,40.668084987,-73.763945606
2009-07-20,,c,40.873788458,-73.885833671
2009-07-21,,c,40.68457283,-73.932378066
2009-07-22,,c,40.616801447,-73.923726376
2009-07-22,Victim was working from the raised bucket of an aerial device. The boom and bucket fell to the ground. - Howie's Tree Services,w,40.6634699,-73.56334199999999
2009-07-22,,c,40.692342019,-73.906976453
2009-07-22,,c,40.692342019,-73.906976453
2009-07-23,,c,40.703146266,-73.941639069
2009-07-23,,c,40.750475424,-73.867147287
2009-07-24,Victim was working from a raised forklift and fell to the ground. - Green Contractors of NY,w,40.6523845,-73.5593438
2009-07-24,,c,40.683761854,-73.885647011
2009-07-25,,c,40.644143404,-73.934411737
2009-07-25,,c,40.660082529,-73.939734028
2009-07-26,,c,40.572838506,-73.995433562
2009-07-28,,c,40.649272421,-73.928165066
2009-07-28,,c,40.665688203,-73.931420364
2009-07-29,Worker was run over by a pickup truck. - Aramark Corporation,w,40.7562117,-73.8460752
2009-07-29,,c,40.676446932,-73.804135509
2009-07-29,,c,40.698078486,-73.94531477
2009-07-30,,c,40.79477856,-73.939409849
2009-07-30,,c,40.762901266,-73.958112648
2009-07-31,,c,40.821664228,-73.918856034
2009-08-01,,c,40.839395431,-73.915513131
2009-08-01,,c,40.81973193,-73.848192804
2009-08-02,,c,40.838778865,-73.864701374
2009-08-02,,c,40.573991382,-73.997272904
2009-08-02,,c,40.660532394,-73.906469349
2009-08-02,,c,40.813710246,-73.923182807
2009-08-03,,c,40.749684691,-74.000983136
2009-08-04,Victim was crushed by a skid steer bucket. - Perfecto Entreprise Company Inc.,w,40.6397314,-74.1391434
2009-08-04,,c,40.873222208,-73.867097301
2009-08-05,,c,40.690628995,-73.957927268
2009-08-05,"Victim was installing roof shingles from a 20-foot aluminum ladder, contracted an electrical service and fell from the ladder. - Roofing/Renovations",w,40.785052,-73.84057
2009-08-05,,c,40.854025863,-73.887862966
2009-08-05,,c,40.864724674,-73.890683006
2009-08-06,,c,40.644344907,-74.084833746
2009-08-07,,c,40.638984176,-74.171252305
2009-08-07,,c,40.839517869,-73.888415067
2009-08-07,,c,40.855330354,-73.910742941
2009-08-07,,c,40.689330153,-73.949681448
2009-08-07,,c,40.839035078,-73.849941299
2009-08-07,,c,40.820750538,-73.848432551
2009-08-08,,c,40.761364687,-73.935390074
2009-08-08,,c,40.584916805,-73.926308159
2009-08-08,,c,40.696804277,-73.771049296
2009-08-12,,c,40.829640499,-73.915211145
2009-08-12,,c,40.702119561,-73.936161591
2009-08-15,,c,40.617049019,-74.003653839
2009-08-15,,c,40.667607989,-73.876846784
2009-08-17,,c,40.875493968,-73.850690692
2009-08-17,,c,40.754666857,-73.885207664
2009-08-18,Victim fell five stories from a 2-point suspended scaffold after the cable broke. - Nova Restoration of NY Inc. Brooklyn,w,40.7306765,-73.9581092
2009-08-18,,c,40.787134539,-73.944999678
2009-08-19,,c,40.746873059,-73.861426996
2009-08-19,,c,40.653684258,-73.957810011
2009-08-20,,c,40.671486815,-73.939219036
2009-08-21,,c,40.595487172,-73.78458289
2009-08-22,,c,40.705620295,-74.00415643
2009-08-22,,c,40.673503366,-73.871453598
2009-08-23,,c,40.810778739,-73.907992196
2009-08-23,,c,40.73006632,-73.980618842
2009-08-23,,c,40.665556595,-73.953689664
2009-08-24,,c,40.589373635,-73.787072546
2009-08-24,,c,40.900359775,-73.856324894
2009-08-27,,c,40.606274769,-74.159575505
2009-08-28,,c,40.696078078,-73.952701992
2009-08-28,Employee was working with a gasoline powered scarifying machine. Probable cause of death was carbon monoxide poisoning. - JMR Concrete,w,40.7418793,-73.3501448
2009-08-28,"Employee was below the elevator releasing the elevator jaws. The elevator dropped, crushing the employee. - Pro Elevator Services Inc.",w,40.6451082,-73.9865516
2009-08-30,,c,40.835477295,-73.903213123
2009-08-31,,c,40.647494273,-74.000664508
2009-08-31,,c,40.860561894,-73.89463399
2009-08-31,,c,40.647494273,-74.000664508
2009-09-01,,c,40.725426295,-73.992075048
2009-09-01,,c,40.580257925,-73.964883566
2009-09-02,Employee operating a skid steer loader on a slope was killed when the skid stree loader rolled over. - Meisenzahl Construction,w,42.6133442,-77.403768
2009-09-02,The worker developed breathing problems. EMS arrived and took the Worker to the hospital. The worker died at the hospital. - NYCDOC Rikers Island,w,40.79312770000001,-73.88601
2009-09-03,,c,40.704028873,-73.93930478
2009-09-04,,c,40.789989944,-73.946882433
2009-09-05,,c,40.687667344,-73.750149004
2009-09-05,,c,40.889263582,-73.854591147
2009-09-05,,c,40.681647092,-73.908790497
2009-09-06,,c,40.845570886,-73.911659623
2009-09-06,,c,40.684173667,-73.877732012
2009-09-06,,c,40.672522334,-73.891672161
2009-09-07,,c,40.658580037,-73.908872494
2009-09-07,,c,40.658580037,-73.908872494
2009-09-09,The worker was first on the scene and called the fire department. He walked around the building to assess the situation. The worker collapsed as emergency responders arrived. He was transported to the hospital where he was pronounced dead. - Huntington Manor FD,w,40.8421087,-73.4114039
2009-09-09,,c,40.669312786,-73.841239044
2009-09-10,,c,40.681413218,-73.927257927
2009-09-10,,c,40.681413218,-73.927257927
2009-09-11,,c,40.835708982,-73.915102225
2009-09-12,,c,40.716514555,-73.975893551
2009-09-13,,c,40.715830826,-73.746075374
2009-09-14,,c,40.607596003,-73.750066912
2009-09-15,,c,40.697169212,-73.943746775
2009-09-16,,c,40.844096263,-73.891519272
2009-09-16,,c,40.608003085,-74.160227904
2009-09-16,,c,40.85549873,-73.868669043
2009-09-16,The Worker collapsed in the locker room at the 46th Pct station house by an apparent heart failure. He was transported to St. Barnabas hospital where he was pronounced dead. - NYCPD 46 Pct.,w,40.8539903,-73.9001115
2009-09-18,,c,40.76690691,-73.875807581
2009-09-18,,c,40.724999066,-73.97819587
2009-09-18,Worker was cutting off a drum. The drum exploded. - K&C Auto Body Center,w,43.05962,-76.197645
2009-09-19,,c,40.766282747,-73.97765529
2009-09-20,,c,40.651378007,-74.005590974
2009-09-20,,c,40.651378007,-74.005590974
2009-09-21,,c,40.857886393,-73.90477835
2009-09-21,,c,40.679190013,-73.927357696
2009-09-22,,c,40.600384865,-73.748567044
2009-09-22,,c,40.813511574,-73.917681039
2009-09-23,,c,40.651521835,-73.935204534
2009-09-24,,c,40.805364044,-73.937662763
2009-09-26,,c,40.823155596,-73.916393674
2009-09-26,,c,40.661910211,-73.882465744
2009-09-26,,c,40.658378671,-73.886184297
2009-09-27,,c,40.843375212,-73.915446635
2009-09-27,,c,40.683263065,-73.983635864
2009-09-27,,c,40.75091695,-73.994396346
2009-09-30,,c,40.664447839,-73.91916623
2009-10-02,,c,40.872516605,-73.849066645
2009-10-02,,c,40.819127068,-73.917392286
2009-10-02,,c,40.701518001,-73.750378406
2009-10-02,,c,40.696302901,-73.744119418
2009-10-02,,c,40.683986545,-73.867387917
2009-10-03,,c,40.770261784,-73.955761351
2009-10-04,,c,40.636541945,-74.012064363
2009-10-05,,c,40.888510035,-73.831297726
2009-10-06,,c,40.836484462,-73.885109864
2009-10-07,,c,40.820369696,-73.938132846
2009-10-07,,c,40.667297692,-73.909163377
2009-10-08,,c,40.737972078,-73.884013141
2009-10-09,,c,40.671990892,-73.923775017
2009-10-09,,c,40.751866686,-73.893221445
2009-10-09,,c,40.831581117,-73.901524018
2009-10-11,,c,40.834571799,-73.88831495
2009-10-12,,c,40.655181335,-73.96113198
2009-10-13,,c,40.618583869,-73.965965633
2009-10-14,,c,40.676088375,-73.96131087
2009-10-16,,c,40.666710164,-73.874051228
2009-10-17,,c,40.650877291,-73.931302247
2009-10-17,,c,40.825190744,-73.888713698
2009-10-18,,c,40.657011247,-73.914028544
2009-10-18,,c,40.738628083,-73.886779754
2009-10-18,,c,40.642174833,-73.928853737
2009-10-18,,c,40.694480967,-73.970099214
2009-10-18,,c,40.781981271,-73.911816205
2009-10-19,,c,40.734302886,-74.007163942
2009-10-19,,c,40.707027856,-73.786386554
2009-10-19,,c,40.669306441,-73.895711151
2009-10-19,,c,40.692661539,-73.936978402
2009-10-20,,c,40.69644128,-73.932481429
2009-10-20,,c,40.642123046,-73.903061182
2009-10-20,,c,40.674020999,-73.886006192
2009-10-20,,c,40.886651136,-73.859424999
2009-10-23,,c,40.669033577,-73.935274039
2009-10-24,,c,40.741870725,-73.917065852
2009-10-25,,c,40.798500915,-73.945940189
2009-10-26,,c,40.657115992,-73.907522943
2009-10-26,,c,40.706806264,-73.73403406
2009-10-27,,c,40.850210136,-73.93308803
2009-10-27,,c,40.684594665,-73.827173171
2009-10-28,,c,40.732174736,-73.774510717
2009-10-28,,c,40.700583415,-73.943159643
2009-10-30,,c,40.674158909,-73.876037969
2009-10-30,"Worker, a teacher, fell down one flight of stairs from the stairwell landing while escorting students from classroom to lunchroom. Possible heart attack prior to fall. (Inspection planned) - Amityville UFSD Park Ave Elementary School",w,40.6761329,-73.4189392
2009-11-01,,c,40.865428146,-73.867864886
2009-11-01,,c,40.663500558,-73.926873758
2009-11-01,,c,40.643724302,-73.982164558
2009-11-03,,c,40.693226861,-73.787725358
2009-11-03,,c,40.656654518,-73.930402478
2009-11-03,,c,40.709734301,-73.948656092
2009-11-04,,c,40.666041572,-73.906966271
2009-11-07,,c,40.638984176,-74.171252305
2009-11-07,,c,40.689222484,-73.798555745
2009-11-09,,c,40.669271827,-73.913554932
2009-11-10,"The worker, a custodial supervisor, was found dead. - Purchase College",w,41.0466485,-73.6977661
2009-11-14,,c,40.646125798,-74.089091795
2009-11-14,,c,40.835569536,-73.91583239
2009-11-14,,c,40.694900864,-73.95341685
2009-11-15,,c,40.866012164,-73.867339484
2009-11-16,,c,40.63878967,-74.088199229
2009-11-16,,c,40.736229466,-73.955249899
2009-11-16,,c,40.687253039,-73.788573704
2009-11-16,,c,40.845468077,-73.888079795
2009-11-18,,c,40.716621183,-73.993262914
2009-11-18,,c,40.595571005,-74.066522855
2009-11-21,,c,40.7519964,-73.856045741
2009-11-21,,c,40.762976076,-73.981894378
2009-11-21,,c,40.801392386,-73.93271089
2009-11-21,,c,40.859672739,-73.900976308
2009-11-21,,c,40.7519964,-73.856045741
2009-11-23,,c,40.850415995,-73.893034331
2009-11-24,,c,40.681378465,-73.748622218
2009-11-24,,c,40.65248188,-73.925127139
2009-11-25,,c,40.68375317,-73.913427993
2009-11-25,,c,40.644968963,-73.994978193
2009-11-26,,c,40.651378007,-74.005590974
2009-11-26,,c,40.823793548,-73.926159253
2009-11-26,,c,40.863338448,-73.896469785
2009-11-27,,c,40.630466265,-73.945161212
2009-11-27,Worker suffered a stroke in his home on 11/21/2009. Worker responded to alarm earlier that same day. Worker died at the hospital on 11/27/2009. - Dix Hills FD Headquarters,w,40.8247344,-73.3426866
2009-11-28,,c,40.645115102,-73.900130803
2009-11-29,,c,40.855372626,-73.898777633
2009-11-29,,c,40.812759591,-73.945570963
2009-11-29,,c,40.814176928,-73.898446511
2009-12-01,,c,40.884326552,-73.857325136
2009-12-01,,c,40.811522012,-73.940601181
2009-12-04,,c,40.675276877,-74.003664242
2009-12-05,A professor was assaulted while providing mentoring services in an assigned office space. Event occurred during normal office hours. Multiple stab injuries to abdomen and torso. - SUNY Binghamton University,w,42.0893553,-75.9697049
2009-12-06,,c,40.688312615,-73.958498449
2009-12-06,,c,40.599231006,-73.764934441
2009-12-06,,c,40.596462931,-73.772466409
2009-12-07,Worker was crushed by falling granite countertops. - First Choice Supply Inc.,w,40.63958299999999,-73.99488699999999
2009-12-07,,c,40.896161254,-73.854807552
2009-12-07,,c,40.695903046,-73.919290376
2009-12-07,,c,40.791882345,-73.938422952
2009-12-07,,c,40.684650824,-73.957768786
2009-12-09,Worker was performing highway snow plowing duties and was involved in a collision with a train at the crossing. - Northumberland Town Highway Dept.,w,43.2029076,-73.6771662
2009-12-10,Worker was pinned between the bed of a dump truck and the cab/chassis. - International Chimney Corporation,w,42.959927,-78.754025
2009-12-11,,c,40.677692236,-73.995141573
2009-12-12,,c,40.66905471,-73.906190644
2009-12-12,,c,40.822584817,-73.902563452
2009-12-12,,c,40.751844563,-73.949139761
2009-12-12,,c,40.650467172,-73.957267875
2009-12-13,,c,40.693531935,-73.932668286
2009-12-14,,c,40.622261584,-73.975549353
2009-12-15,,c,40.835940593,-73.890321938
2009-12-17,,c,40.786061036,-73.976207819
2009-12-17,,c,40.786695177,-73.976731209
2009-12-17,,c,40.786695177,-73.976731209
2009-12-17,,c,40.69942995,-73.889414096
2009-12-17,,c,40.671578264,-73.940891634
2009-12-18,,c,40.819095837,-73.942852488
2009-12-19,,c,40.702336853,-73.74085393
2009-12-19,,c,40.720511696,-73.979903715
2009-12-20,,c,40.83173741,-73.852480049
2009-12-23,,c,40.8350889,-73.901569419
2009-12-24,,c,40.815720251,-73.864502585
2009-12-24,,c,40.754624281,-73.941835801
2009-12-24,,c,40.659939117,-74.000145615
2009-12-25,,c,40.835445083,-73.856483146
2009-12-25,,c,40.666795691,-73.896511706
2009-12-25,,c,40.651686501,-73.959040184
2009-12-26,,c,40.821643534,-73.906058646
2009-12-26,,c,40.646331289,-73.958654288
2009-12-28,,c,40.706442571,-73.931396472
2009-12-29,,c,40.829984822,-73.902856149
2009-12-29,,c,40.835288875,-73.839979296
2009-12-29,,c,40.755273502,-73.858153796
2009-12-29,,c,40.812797101,-73.943663498
2009-12-31,,c,40.699852477,-73.983801296
2009-12-31,,c,40.814785296,-73.910540818
2010-01-01,,c,40.713270366,-73.822459989
2010-01-01,,c,40.689097532,-73.925616087
2010-01-01,,c,40.67287529,-73.884865368
2010-01-02,,c,40.813088658,-73.957979911
2010-01-02,,c,40.70734618,-73.954778757
2010-01-05,,c,40.826509848,-73.899464709
2010-01-07,Worker of New York City Housing Authority was found dead at his work station in the boiler room. (Inspection planned) - NYCHA Edenwald Houses,w,40.8869964,-73.8434377
2010-01-08,,c,40.763735021,-73.938347897
2010-01-09,,c,40.790604557,-73.946434134
2010-01-11,,c,40.874190655,-73.909115781
2010-01-12,,c,40.836587823,-73.912148581
2010-01-13,"While responding to an emergency call, worker struck the rear of a recycling truck that was stopped. - Tioga Fire Co #1",w,42.1046405,-76.2634403
2010-01-14,,c,40.869684753,-73.869910123
2010-01-14,,c,40.688873698,-73.792268178
2010-01-14,,c,40.688873698,-73.792268178
2010-01-16,,c,40.678790016,-73.896118141
2010-01-17,,c,40.85985727,-73.898550286
